2015-04-19 13:01:31,475 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-04-19 13:01:56,695 [11] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 14] Executing installation step: Permissions
2015-04-19 13:01:56,829 [11] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 14] Step completed (took 133ms)
2015-04-19 13:01:56,876 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,891 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,891 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,900 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,902 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,902 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,902 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,916 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,920 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:56,932 [11] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:01:59,259 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Determining hash of code files on disk
2015-04-19 13:01:59,269 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Hash determined (took 6ms)
2015-04-19 13:01:59,278 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-04-19 13:01:59,532 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 252ms)
2015-04-19 13:01:59,596 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-04-19 13:01:59,600 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 4ms)
2015-04-19 13:01:59,601 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-04-19 13:01:59,606 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 5ms)
2015-04-19 13:01:59,619 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-04-19 13:01:59,622 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 3ms)
2015-04-19 13:01:59,622 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-04-19 13:01:59,627 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 4ms)
2015-04-19 13:01:59,661 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-04-19 13:01:59,665 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 3ms)
2015-04-19 13:01:59,665 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-04-19 13:01:59,670 [7] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 5ms)
2015-04-19 13:02:00,183 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,183 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,184 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,185 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,186 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,186 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,250 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,252 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
2015-04-19 13:02:00,253 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 19] CurrentVersion different from configStatus: '7.2.4',''
